player,game,round,current_score,round_score,placement,round_wins,game_wins,last_trick
Random4,51,17,49,0,0,4,13,False
DQN,51,18,86,0,3,242,11,False
Random2,51,18,43,1,2,4,16,False
Random3,51,18,99,4,1,4,12,False
Random4,51,18,60,4,0,4,13,False
DQN,51,19,89,3,1,242,11,False
Random2,51,19,45,2,2,4,16,False
Random3,51,19,99,0,3,4,12,False
Random4,51,19,71,0,0,4,13,False
DQN,51,19,89,0,3,243,11,True
Random2,51,19,55,10,0,4,16,True
Random3,51,19,104,5,1,4,17,True
Random4,51,19,72,5,2,4,13,True
DQN,52,1,8,8,0,243,11,False
Random2,52,1,0,0,3,4,17,False
Random3,52,1,6,6,1,4,12,False
Random4,52,1,2,6,2,4,13,False
DQN,52,2,13,5,1,243,11,False
Random2,52,2,0,0,3,4,17,False
Random3,52,2,14,8,0,4,12,False
Random4,52,2,5,8,2,4,13,False
DQN,52,3,30,17,0,243,11,False
Random2,52,3,0,0,2,4,17,False
Random3,52,3,18,4,1,4,12,False
Random4,52,3,0,4,3,4,13,False
DQN,52,4,39,9,0,243,11,False
Random2,52,4,0,0,2,4,17,False
Random3,52,4,25,7,1,4,12,False
Random4,52,4,0,7,2,4,13,False
DQN,52,5,59,20,0,243,11,False
Random2,52,5,1,1,2,4,17,False
Random3,52,5,29,4,1,4,12,False
Random4,52,5,-9,4,3,4,13,False
DQN,52,6,60,1,2,243,11,False
Random2,52,6,6,5,1,4,17,False
Random3,52,6,42,13,0,4,12,False
Random4,52,6,-12,13,3,4,13,False
DQN,52,7,65,5,1,243,11,False
Random2,52,7,19,13,0,4,17,False
Random3,52,7,42,0,2,4,12,False
Random4,52,7,-14,0,3,4,13,False
DQN,52,8,68,3,2,243,11,False
Random2,52,8,19,0,3,4,17,False
Random3,52,8,51,9,0,4,12,False
Random4,52,8,-10,9,1,4,13,False
DQN,52,9,74,6,1,243,11,False
Random2,52,9,19,0,2,4,17,False
Random3,52,9,61,10,0,4,12,False
Random4,52,9,-10,10,2,4,13,False
DQN,52,10,78,4,1,243,11,False
Random2,52,10,27,8,0,4,17,False
Random3,52,10,65,4,1,4,12,False
Random4,52,10,-10,4,3,4,13,False
DQN,52,11,83,5,1,243,11,False
Random2,52,11,23,-4,3,4,17,False
Random3,52,11,79,14,0,4,12,False
Random4,52,11,-9,14,2,4,13,False
DQN,52,12,83,0,2,243,11,False
Random2,52,12,29,6,1,4,17,False
Random3,52,12,99,20,0,4,12,False
Random4,52,12,-19,20,3,4,13,False
DQN,52,12,83,0,2,243,11,True
Random2,52,12,42,13,0,4,17,True
Random3,52,12,112,13,0,4,12,True
Random4,52,12,-29,13,3,4,14,True
DQN,53,1,23,23,0,243,11,False
Random2,53,1,0,0,2,4,17,False
Random3,53,1,-8,-8,3,4,12,False
Random4,53,1,1,-8,1,4,14,False
DQN,53,2,23,0,2,243,11,False
Random2,53,2,4,4,1,4,17,False
Random3,53,2,10,18,0,4,12,False
Random4,53,2,-5,18,3,4,14,False
DQN,53,3,20,-3,3,244,11,False
Random2,53,3,23,19,0,4,17,False
Random3,53,3,10,0,1,4,12,False
Random4,53,3,-5,0,1,4,14,False
DQN,53,4,26,6,1,244,11,False
Random2,53,4,32,9,0,4,17,False
Random3,53,4,10,0,3,4,12,False
Random4,53,4,-4,0,2,4,14,False
DQN,53,5,31,5,1,244,11,False
Random2,53,5,27,-5,3,4,17,False
Random3,53,5,10,0,2,4,12,False
Random4,53,5,12,0,0,4,14,False
DQN,53,6,32,1,2,244,11,False
Random2,53,6,30,3,1,4,17,False
Random3,53,6,22,12,0,4,12,False
Random4,53,6,12,12,3,4,14,False
DQN,53,7,33,1,1,244,11,False
Random2,53,7,52,22,0,4,17,False
Random3,53,7,22,0,2,4,12,False
Random4,53,7,5,0,3,4,14,False
DQN,53,8,48,15,0,244,11,False
Random2,53,8,52,0,2,4,17,False
Random3,53,8,23,1,1,4,12,False
Random4,53,8,5,1,2,4,14,False
DQN,53,9,48,0,3,245,11,False
Random2,53,9,59,7,1,4,17,False
Random3,53,9,24,1,2,4,12,False
Random4,53,9,13,1,0,4,14,False
DQN,53,10,74,0,4,245,11,False
Random2,53,10,85,0,4,4,17,False
Random3,53,10,14,16,3,4,12,False
Random4,53,10,39,16,4,4,14,False
DQN,53,10,77,3,2,245,11,True
Random2,53,10,102,17,0,4,17,True
Random3,53,10,19,5,1,4,12,True
Random4,53,10,30,5,3,4,13,True
DQN,54,1,-10,-10,3,246,11,False
Random2,54,1,0,0,2,4,17,False
Random3,54,1,2,2,1,4,13,False
Random4,54,1,24,2,0,4,14,False
DQN,54,2,-6,4,1,246,11,False
Random2,54,2,22,22,0,4,17,False
Random3,54,2,2,0,2,4,13,False
Random4,54,2,14,0,3,4,14,False
DQN,54,3,-12,-6,3,247,11,False
Random2,54,3,25,3,1,4,17,False
Random3,54,3,21,19,0,4,13,False
Random4,54,3,14,19,2,4,14,False
DQN,54,4,-8,4,1,247,11,False
Random2,54,4,23,-2,3,4,17,False
Random3,54,4,22,1,2,4,13,False
Random4,54,4,27,1,0,4,14,False
DQN,54,5,-4,4,2,247,11,False
Random2,54,5,36,13,0,4,17,False
Random3,54,5,13,-9,3,4,13,False
Random4,54,5,35,-9,1,4,14,False
DQN,54,6,-14,-10,3,248,11,False
Random2,54,6,51,15,0,4,17,False
Random3,54,6,20,7,1,4,13,False
Random4,54,6,39,7,2,4,14,False
DQN,54,7,-14,0,2,248,11,False
Random2,54,7,75,24,0,4,17,False
Random3,54,7,10,-10,3,4,13,False
Random4,54,7,41,-10,1,4,14,False
DQN,54,8,-1,13,0,248,11,False
Random2,54,8,81,6,1,4,17,False
Random3,54,8,13,3,2,4,13,False
Random4,54,8,35,3,3,4,14,False
DQN,54,9,17,18,0,248,11,False
Random2,54,9,81,0,1,4,17,False
Random3,54,9,11,-2,3,4,13,False
Random4,54,9,35,-2,1,4,14,False
DQN,54,10,17,0,2,248,11,False
Random2,54,10,77,-4,3,4,17,False
Random3,54,10,26,15,0,4,13,False
Random4,54,10,40,15,1,4,14,False
DQN,54,11,19,2,1,248,11,False
Random2,54,11,77,0,3,4,17,False
Random3,54,11,39,13,0,4,13,False
Random4,54,11,41,13,2,4,14,False
DQN,54,11,45,0,4,248,11,True
Random2,54,11,103,0,4,4,17,True
Random3,54,11,29,16,3,4,13,True
Random4,54,11,67,16,4,4,14,True
DQN,55,1,0,0,2,248,11,False
Random2,55,1,5,5,1,4,17,False
Random3,55,1,-6,-6,3,4,14,False
Random4,55,1,17,-6,0,4,14,False
DQN,55,2,-10,-10,3,249,11,False
Random2,55,2,9,4,2,4,17,False
Random3,55,2,9,15,0,4,14,False
Random4,55,2,24,15,1,4,14,False
DQN,55,3,-10,0,1,249,11,False
Random2,55,3,5,-4,3,4,17,False
Random3,55,3,29,20,0,4,14,False
Random4,55,3,24,20,1,4,14,False
DQN,55,4,7,17,0,249,11,False
Random2,55,4,5,0,2,4,17,False
Random3,55,4,38,9,1,4,14,False
Random4,55,4,14,9,3,4,14,False
DQN,55,5,7,0,2,249,11,False
Random2,55,5,9,4,1,4,17,False
Random3,55,5,33,-5,3,4,14,False
Random4,55,5,31,-5,0,4,14,False
DQN,55,6,19,12,0,249,11,False
Random2,55,6,9,0,2,4,17,False
Random3,55,6,37,4,1,4,14,False
Random4,55,6,31,4,2,4,14,False
DQN,55,7,39,20,0,249,11,False
Random2,55,7,3,-6,3,4,17,False
Random3,55,7,37,0,2,4,14,False
Random4,55,7,33,0,1,4,14,False
DQN,55,8,48,9,1,249,11,False
Random2,55,8,3,0,2,4,17,False
Random3,55,8,54,17,0,4,14,False
Random4,55,8,23,17,3,4,14,False
DQN,55,9,48,0,2,249,11,False
Random2,55,9,27,24,0,4,17,False
Random3,55,9,56,2,1,4,14,False
Random4,55,9,13,2,3,4,14,False
DQN,55,10,56,8,1,249,11,False
Random2,55,10,28,1,2,4,17,False
Random3,55,10,46,-10,3,4,14,False
Random4,55,10,30,-10,0,4,14,False
DQN,55,11,57,1,3,250,11,False
Random2,55,11,37,9,0,4,17,False
Random3,55,11,49,3,1,4,14,False
Random4,55,11,33,3,1,4,14,False
DQN,55,12,57,0,1,250,11,False
Random2,55,12,36,-1,3,4,17,False
Random3,55,12,49,0,1,4,14,False
Random4,55,12,50,0,0,4,14,False
DQN,55,13,58,1,2,251,11,False
Random2,55,13,37,1,2,4,17,False
Random3,55,13,60,11,0,4,14,False
Random4,55,13,53,11,1,4,14,False
DQN,55,14,58,0,2,252,11,False
Random2,55,14,50,13,0,4,17,False
Random3,55,14,60,0,2,4,14,False
Random4,55,14,56,0,1,4,14,False
DQN,55,15,65,7,1,252,11,False
Random2,55,15,51,1,2,4,17,False
Random3,55,15,68,8,0,4,14,False
Random4,55,15,56,8,3,4,14,False
DQN,55,16,71,6,1,252,11,False
Random2,55,16,65,14,0,4,17,False
Random3,55,16,73,5,2,4,14,False
Random4,55,16,47,5,3,4,14,False
DQN,55,17,84,13,0,252,11,False
Random2,55,17,67,2,1,4,17,False
Random3,55,17,75,2,1,4,14,False
Random4,55,17,46,2,3,4,14,False
DQN,55,18,84,0,2,252,11,False
Random2,55,18,68,1,1,4,17,False
Random3,55,18,96,21,0,4,14,False
Random4,55,18,40,21,3,4,14,False
DQN,55,18,100,16,0,252,11,True
Random2,55,18,72,4,1,4,17,True
Random3,55,18,92,-4,3,4,14,True
Random4,55,18,40,-4,2,4,15,True
DQN,56,1,3,3,1,252,11,False
Random2,56,1,12,12,0,4,17,False
Random3,56,1,0,0,3,4,14,False
Random4,56,1,1,0,2,4,15,False
DQN,56,2,15,12,1,252,11,False
Random2,56,2,25,13,0,4,17,False
Random3,56,2,-10,-10,3,4,14,False
Random4,56,2,2,-10,2,4,15,False
DQN,56,3,16,1,1,252,11,False
Random2,56,3,24,-1,3,4,17,False
Random3,56,3,6,16,0,4,14,False
Random4,56,3,2,16,2,4,15,False
DQN,56,4,6,-10,3,253,11,False
Random2,56,4,31,7,1,4,17,False
Random3,56,4,25,19,0,4,14,False
Random4,56,4,2,19,2,4,15,False
DQN,56,5,22,16,0,253,11,False
Random2,56,5,31,0,2,4,17,False
Random3,56,5,27,2,1,4,14,False
Random4,56,5,0,2,3,4,15,False
DQN,56,6,32,10,0,253,11,False
Random2,56,6,37,6,1,4,17,False
Random3,56,6,27,0,2,4,14,False
Random4,56,6,0,0,2,4,15,False
DQN,56,7,23,-9,3,254,11,False
Random2,56,7,54,17,0,4,17,False
Random3,56,7,33,6,1,4,14,False
Random4,56,7,2,6,2,4,15,False
DQN,56,8,27,4,1,254,11,False
Random2,56,8,58,4,1,4,17,False
Random3,56,8,40,7,0,4,14,False
Random4,56,8,3,7,3,4,15,False
DQN,56,9,31,4,1,254,11,False
Random2,56,9,59,1,2,4,17,False
Random3,56,9,33,-7,3,4,14,False
Random4,56,9,21,-7,0,4,15,False
DQN,56,10,24,-7,3,255,11,False
Random2,56,10,64,5,1,4,17,False
Random3,56,10,50,17,0,4,14,False
Random4,56,10,22,17,2,4,15,False
DQN,56,11,30,6,0,255,11,False
Random2,56,11,70,6,0,4,17,False
Random3,56,11,50,0,3,4,14,False
Random4,56,11,26,0,2,4,15,False
DQN,56,12,43,13,0,255,11,False
Random2,56,12,73,3,2,4,17,False
Random3,56,12,54,4,1,4,14,False
Random4,56,12,22,4,3,4,15,False
DQN,56,13,45,2,2,255,11,False
Random2,56,13,94,21,0,4,17,False
Random3,56,13,57,3,1,4,14,False
Random4,56,13,12,3,3,4,15,False
DQN,56,13,49,4,2,255,11,True
Random2,56,13,102,8,1,4,17,True
Random3,56,13,48,-9,3,4,14,True
Random4,56,13,25,-9,0,4,16,True
DQN,57,1,0,0,2,256,11,False
Random2,57,1,0,0,2,4,17,False
Random3,57,1,12,12,0,4,14,False
Random4,57,1,4,12,1,4,16,False
DQN,57,2,2,2,3,257,11,False
Random2,57,2,6,6,0,4,17,False
Random3,57,2,17,5,1,4,14,False
Random4,57,2,7,5,2,4,16,False
DQN,57,3,20,18,0,257,11,False
Random2,57,3,14,8,1,4,17,False
Random3,57,3,7,-10,3,4,14,False
Random4,57,3,7,-10,2,4,16,False
DQN,57,4,20,0,3,258,11,False
Random2,57,4,17,3,1,4,17,False
Random3,57,4,10,3,1,4,14,False
Random4,57,4,17,3,0,4,16,False
DQN,57,5,26,6,1,258,11,False
Random2,57,5,17,0,3,4,17,False
Random3,57,5,19,9,0,4,14,False
Random4,57,5,18,9,2,4,16,False
DQN,57,6,16,-10,3,259,11,False
Random2,57,6,17,0,2,4,17,False
Random3,57,6,41,22,0,4,14,False
Random4,57,6,22,22,1,4,16,False
DQN,57,7,20,4,1,259,11,False
Random2,57,7,21,4,1,4,17,False
Random3,57,7,46,5,0,4,14,False
Random4,57,7,25,5,3,4,16,False
DQN,57,8,15,-5,3,260,11,False
Random2,57,8,38,17,0,4,17,False
Random3,57,8,50,4,1,4,14,False
Random4,57,8,25,4,2,4,16,False
DQN,57,9,32,17,0,260,11,False
Random2,57,9,43,5,1,4,17,False
Random3,57,9,50,0,2,4,14,False
Random4,57,9,19,0,3,4,16,False
DQN,57,10,22,-10,3,261,11,False
Random2,57,10,61,18,0,4,17,False
Random3,57,10,53,3,2,4,14,False
Random4,57,10,24,3,1,4,16,False
DQN,57,11,26,4,1,261,11,False
Random2,57,11,53,-8,3,4,17,False
Random3,57,11,70,17,0,4,14,False
Random4,57,11,27,17,2,4,16,False
DQN,57,12,26,0,3,262,11,False
Random2,57,12,57,4,1,4,17,False
Random3,57,12,78,8,0,4,14,False
Random4,57,12,31,8,1,4,16,False
DQN,57,13,30,4,2,262,11,False
Random2,57,13,62,5,1,4,17,False
Random3,57,13,85,7,0,4,14,False
Random4,57,13,31,7,3,4,16,False
DQN,57,14,34,4,1,262,11,False
Random2,57,14,70,8,0,4,17,False
Random3,57,14,85,0,3,4,14,False
Random4,57,14,35,0,1,4,16,False
DQN,57,15,54,20,0,262,11,False
Random2,57,15,74,4,1,4,17,False
Random3,57,15,85,0,2,4,14,False
Random4,57,15,27,0,3,4,16,False
DQN,57,16,54,0,3,263,11,False
Random2,57,16,75,1,2,4,17,False
Random3,57,16,95,10,0,4,14,False
Random4,57,16,32,10,1,4,16,False
DQN,57,16,58,4,2,263,11,True
Random2,57,16,80,5,1,4,17,True
Random3,57,16,112,17,0,4,14,True
Random4,57,16,22,17,3,4,17,True
DQN,58,1,-9,-9,3,264,11,False
Random2,58,1,3,3,1,4,17,False
Random3,58,1,0,0,2,4,14,False
Random4,58,1,22,0,0,4,17,False
DQN,58,2,-8,1,2,264,11,False
Random2,58,2,3,0,3,4,17,False
Random3,58,2,10,10,0,4,14,False
Random4,58,2,27,10,1,4,17,False
DQN,58,3,-1,7,0,264,11,False
Random2,58,3,7,4,2,4,17,False
Random3,58,3,10,0,3,4,14,False
Random4,58,3,32,0,1,4,17,False
DQN,58,4,5,6,1,264,11,False
Random2,58,4,7,0,3,4,17,False
Random3,58,4,19,9,0,4,14,False
Random4,58,4,33,9,2,4,17,False
DQN,58,5,6,1,2,264,11,False
Random2,58,5,1,-6,3,4,17,False
Random3,58,5,22,3,1,4,14,False
Random4,58,5,51,3,0,4,17,False
DQN,58,6,6,0,2,264,11,False
Random2,58,6,14,13,0,4,17,False
Random3,58,6,29,7,1,4,14,False
Random4,58,6,47,7,3,4,17,False
DQN,58,7,9,3,2,264,11,False
Random2,58,7,14,0,3,4,17,False
Random3,58,7,37,8,0,4,14,False
Random4,58,7,52,8,1,4,17,False
DQN,58,8,9,0,3,265,11,False
Random2,58,8,15,1,2,4,17,False
Random3,58,8,48,11,0,4,14,False
Random4,58,8,56,11,1,4,17,False
DQN,58,9,0,-9,3,266,11,False
Random2,58,9,19,4,1,4,17,False
Random3,58,9,65,17,0,4,14,False
Random4,58,9,60,17,1,4,17,False
DQN,58,10,-10,-10,3,267,11,False
Random2,58,10,25,6,1,4,17,False
Random3,58,10,79,14,0,4,14,False
Random4,58,10,66,14,1,4,17,False
DQN,58,11,-10,0,2,268,11,False
Random2,58,11,36,11,0,4,17,False
Random3,58,11,84,5,1,4,14,False
Random4,58,11,66,5,2,4,17,False
DQN,58,11,-10,0,2,268,11,True
Random2,58,11,40,4,1,4,17,True
Random3,58,11,100,16,0,4,12,True
Random4,58,11,62,16,3,4,17,True
DQN,59,1,22,22,0,268,12,False
Random2,59,1,0,0,2,4,17,False
Random3,59,1,-10,-10,3,4,14,False
Random4,59,1,4,-10,1,4,17,False
DQN,59,2,12,-10,3,269,12,False
Random2,59,2,13,13,0,4,17,False
Random3,59,2,-8,2,2,4,14,False
Random4,59,2,15,2,1,4,17,False
DQN,59,3,5,-7,3,270,12,False
Random2,59,3,27,14,0,4,17,False
Random3,59,3,-1,7,1,4,14,False
Random4,59,3,17,7,2,4,17,False
DQN,59,4,-4,-9,3,271,12,False
Random2,59,4,31,4,2,4,17,False
Random3,59,4,14,15,0,4,14,False
Random4,59,4,23,15,1,4,17,False
DQN,59,5,3,7,1,271,12,False
Random2,59,5,45,14,0,4,17,False
Random3,59,5,9,-5,3,4,14,False
Random4,59,5,23,-5,2,4,17,False
DQN,59,6,-4,-7,3,272,12,False
Random2,59,6,50,5,1,4,17,False
Random3,59,6,9,0,2,4,14,False
Random4,59,6,41,0,0,4,17,False
DQN,59,7,0,4,1,272,12,False
Random2,59,7,54,4,1,4,17,False
Random3,59,7,9,0,3,4,14,False
Random4,59,7,49,0,0,4,17,False
DQN,59,8,1,1,2,272,12,False
Random2,59,8,69,15,0,4,17,False
Random3,59,8,16,7,1,4,14,False
Random4,59,8,42,7,3,4,17,False
DQN,59,9,21,20,0,272,12,False
Random2,59,9,69,0,1,4,17,False
Random3,59,9,12,-4,3,4,14,False
Random4,59,9,42,-4,1,4,17,False
DQN,59,10,28,7,0,272,12,False
Random2,59,10,69,0,3,4,17,False
Random3,59,10,19,7,0,4,14,False
Random4,59,10,44,7,2,4,17,False
DQN,59,11,42,14,0,272,12,False
Random2,59,11,67,-2,3,4,17,False
Random3,59,11,23,4,1,4,14,False
Random4,59,11,44,4,2,4,17,False
DQN,59,12,42,0,2,272,12,False
Random2,59,12,72,5,1,4,17,False
Random3,59,12,44,21,0,4,14,False
Random4,59,12,34,21,3,4,17,False
DQN,59,13,48,6,1,272,12,False
Random2,59,13,62,-10,3,4,17,False
Random3,59,13,63,19,0,4,14,False
Random4,59,13,35,19,2,4,17,False
DQN,59,14,58,10,0,272,12,False
Random2,59,14,65,3,1,4,17,False
Random3,59,14,66,3,1,4,14,False
Random4,59,14,35,3,3,4,17,False
DQN,59,15,58,0,2,273,12,False
Random2,59,15,65,0,2,4,17,False
Random3,59,15,81,15,0,4,14,False
Random4,59,15,36,15,1,4,17,False
DQN,59,16,54,-4,3,274,12,False
Random2,59,16,81,16,0,4,17,False
Random3,59,16,85,4,1,4,14,False
Random4,59,16,36,4,2,4,17,False
DQN,59,17,55,1,2,274,12,False
Random2,59,17,87,6,1,4,17,False
Random3,59,17,99,14,0,4,14,False
Random4,59,17,31,14,3,4,17,False
DQN,59,18,74,19,0,274,12,False
Random2,59,18,92,5,1,4,17,False
Random3,59,18,91,-8,3,4,14,False
Random4,59,18,31,-8,2,4,17,False
DQN,59,18,73,-1,3,275,12,True
Random2,59,18,96,4,1,4,17,True
Random3,59,18,104,13,0,4,14,True
Random4,59,18,31,13,2,4,18,True
DQN,60,1,22,22,0,275,12,False
Random2,60,1,-10,-10,3,4,17,False
Random3,60,1,3,3,1,4,14,False
Random4,60,1,1,3,2,4,18,False
DQN,60,2,22,0,2,275,12,False
Random2,60,2,3,13,0,4,17,False
Random3,60,2,8,5,1,4,14,False
Random4,60,2,-1,5,3,4,18,False
DQN,60,3,22,0,2,276,12,False
Random2,60,3,12,9,0,4,17,False
Random3,60,3,15,7,1,4,14,False
Random4,60,3,-1,7,2,4,18,False
DQN,60,4,33,11,0,276,12,False
Random2,60,4,12,0,2,4,17,False
Random3,60,4,20,5,1,4,14,False
Random4,60,4,-1,5,2,4,18,False
DQN,60,5,37,4,2,276,12,False
Random2,60,5,17,5,1,4,17,False
Random3,60,5,10,-10,3,4,14,False
Random4,60,5,16,-10,0,4,18,False
DQN,60,6,38,1,2,276,12,False
Random2,60,6,19,2,1,4,17,False
Random3,60,6,10,0,3,4,14,False
Random4,60,6,29,0,0,4,18,False
DQN,60,7,38,0,3,277,12,False
Random2,60,7,20,1,2,4,17,False
Random3,60,7,16,6,1,4,14,False
Random4,60,7,38,6,0,4,18,False
DQN,60,8,42,4,1,277,12,False
Random2,60,8,28,8,0,4,17,False
Random3,60,8,16,0,3,4,14,False
Random4,60,8,42,0,1,4,18,False
DQN,60,9,37,-5,3,278,12,False
Random2,60,9,28,0,2,4,17,False
Random3,60,9,29,13,0,4,14,False
Random4,60,9,50,13,1,4,18,False
DQN,60,10,43,6,0,278,12,False
Random2,60,10,33,5,1,4,17,False
Random3,60,10,33,4,2,4,14,False
Random4,60,10,51,4,3,4,18,False
DQN,60,11,50,7,1,278,12,False
Random2,60,11,52,19,0,4,17,False
Random3,60,11,23,-10,3,4,14,False
Random4,60,11,51,-10,2,4,18,False
DQN,60,12,61,11,0,278,12,False
Random2,60,12,53,1,2,4,17,False
Random3,60,12,27,4,1,4,14,False
Random4,60,12,51,4,3,4,18,False
DQN,60,13,56,-5,3,279,12,False
Random2,60,13,53,0,1,4,17,False
Random3,60,13,27,0,1,4,14,False
Random4,60,13,72,0,0,4,18,False
DQN,60,14,72,16,0,279,12,False
Random2,60,14,53,0,2,4,17,False
Random3,60,14,18,-9,3,4,14,False
Random4,60,14,81,-9,1,4,18,False
DQN,60,15,76,4,1,279,12,False
Random2,60,15,53,0,2,4,17,False
Random3,60,15,40,22,0,4,14,False
Random4,60,15,71,22,3,4,18,False
DQN,60,16,84,8,1,279,12,False
Random2,60,16,43,-10,3,4,17,False
Random3,60,16,54,14,0,4,14,False
Random4,60,16,75,14,2,4,18,False
DQN,60,17,88,4,1,279,12,False
Random2,60,17,58,15,0,4,17,False
Random3,60,17,54,0,2,4,14,False
Random4,60,17,72,0,3,4,18,False
DQN,60,18,93,5,1,279,12,False
Random2,60,18,69,11,0,4,17,False
Random3,60,18,54,0,2,4,14,False
Random4,60,18,72,0,2,4,18,False
DQN,60,18,100,7,0,279,12,True
Random2,60,18,74,5,1,4,17,True
Random3,60,18,54,0,3,4,14,True
Random4,60,18,76,0,2,4,15,True
DQN,61,1,-9,-9,3,280,12,False
Random2,61,1,13,13,0,4,17,False
Random3,61,1,12,12,1,4,15,False
Random4,61,1,0,12,2,4,18,False
DQN,61,2,-6,3,2,281,12,False
Random2,61,2,17,4,1,4,17,False
Random3,61,2,15,3,2,4,15,False
Random4,61,2,6,3,0,4,18,False
DQN,61,3,6,12,0,281,12,False
Random2,61,3,21,4,1,4,17,False
Random3,61,3,15,0,2,4,15,False
Random4,61,3,6,0,2,4,18,False
DQN,61,4,6,0,2,281,12,False
Random2,61,4,33,12,1,4,17,False
Random3,61,4,5,-10,3,4,15,False
Random4,61,4,20,-10,0,4,18,False
DQN,61,5,6,0,2,281,12,False
Random2,61,5,52,19,0,4,17,False
Random3,61,5,-2,-7,3,4,15,False
Random4,61,5,24,-7,1,4,18,False
DQN,61,6,6,0,2,281,12,False
Random2,61,6,58,6,1,4,17,False
Random3,61,6,-9,-7,3,4,15,False
Random4,61,6,41,-7,0,4,18,False
DQN,61,7,-3,-9,3,282,12,False
Random2,61,7,59,1,2,4,17,False
Random3,61,7,4,13,0,4,15,False
Random4,61,7,52,13,1,4,18,False
DQN,61,8,12,15,0,282,12,False
Random2,61,8,57,-2,3,4,17,False
Random3,61,8,4,0,2,4,15,False
Random4,61,8,55,0,1,4,18,False
DQN,61,9,14,2,1,282,12,False
Random2,61,9,58,1,2,4,17,False
Random3,61,9,4,0,3,4,15,False
Random4,61,9,68,0,0,4,18,False
DQN,61,10,17,3,2,282,12,False
Random2,61,10,52,-6,3,4,17,False
Random3,61,10,10,6,1,4,15,False
Random4,61,10,81,6,0,4,18,False
DQN,61,11,20,3,1,282,12,False
Random2,61,11,72,20,0,4,17,False
Random3,61,11,10,0,2,4,15,False
Random4,61,11,74,0,3,4,18,False
DQN,61,12,27,7,0,282,12,False
Random2,61,12,74,2,3,4,17,False
Random3,61,12,14,4,1,4,15,False
Random4,61,12,77,4,2,4,18,False
DQN,61,13,21,-6,3,283,12,False
Random2,61,13,74,0,2,4,17,False
Random3,61,13,18,4,1,4,15,False
Random4,61,13,95,4,0,4,18,False
DQN,61,13,26,5,1,283,12,True
Random2,61,13,74,0,2,4,17,True
Random3,61,13,9,-9,3,4,15,True
Random4,61,13,115,-9,0,4,16,True
DQN,62,1,0,0,2,283,12,False
Random2,62,1,8,8,1,4,17,False
Random3,62,1,-10,-10,3,4,16,False
Random4,62,1,18,-10,0,4,18,False
DQN,62,2,-5,-5,3,284,12,False
Random2,62,2,12,4,1,4,17,False
Random3,62,2,6,16,0,4,16,False
Random4,62,2,19,16,2,4,18,False
DQN,62,3,9,14,0,284,12,False
Random2,62,3,13,1,1,4,17,False
Random3,62,3,6,0,3,4,16,False
Random4,62,3,20,0,1,4,18,False
DQN,62,4,22,13,0,284,12,False
Random2,62,4,18,5,1,4,17,False
Random3,62,4,6,0,2,4,16,False
Random4,62,4,18,0,3,4,18,False
DQN,62,5,22,0,2,285,12,False
Random2,62,5,30,12,0,4,17,False
Random3,62,5,10,4,1,4,16,False
Random4,62,5,18,4,2,4,18,False
DQN,62,6,33,11,0,285,12,False
Random2,62,6,30,0,2,4,17,False
Random3,62,6,10,0,2,4,16,False
Random4,62,6,23,0,1,4,18,False
DQN,62,7,31,-2,3,286,12,False
Random2,62,7,30,0,2,4,17,False
Random3,62,7,14,4,1,4,16,False
Random4,62,7,37,4,0,4,18,False
DQN,62,8,36,5,1,286,12,False
Random2,62,8,30,0,2,4,17,False
Random3,62,8,27,13,0,4,16,False
Random4,62,8,35,13,3,4,18,False
DQN,62,9,26,-10,3,287,12,False
Random2,62,9,49,19,0,4,17,False
Random3,62,9,27,0,2,4,16,False
Random4,62,9,42,0,1,4,18,False
DQN,62,10,28,2,2,287,12,False
Random2,62,10,49,0,3,4,17,False
Random3,62,10,30,3,1,4,16,False
Random4,62,10,53,3,0,4,18,False
DQN,62,11,28,0,2,287,12,False
Random2,62,11,66,17,0,4,17,False
Random3,62,11,39,9,1,4,16,False
Random4,62,11,43,9,3,4,18,False
DQN,62,12,28,0,2,287,12,False
Random2,62,12,57,-9,3,4,17,False
Random3,62,12,43,4,1,4,16,False
Random4,62,12,64,4,0,4,18,False
DQN,62,13,33,5,1,287,12,False
Random2,62,13,71,14,0,4,17,False
Random3,62,13,37,-6,3,4,16,False
Random4,62,13,67,-6,2,4,18,False
DQN,62,14,38,5,1,287,12,False
Random2,62,14,71,0,3,4,17,False
Random3,62,14,39,2,2,4,16,False
Random4,62,14,76,2,0,4,18,False
DQN,62,15,44,6,1,287,12,False
Random2,62,15,77,6,1,4,17,False
Random3,62,15,52,13,0,4,16,False
Random4,62,15,67,13,3,4,18,False
DQN,62,15,44,26,0,287,12,True
Random2,62,15,103,0,4,4,17,True
Random3,62,15,78,0,4,4,13,True
Random4,62,15,83,0,7,4,18,True
DQN,63,1,13,13,0,287,13,False
Random2,63,1,8,8,1,4,17,False
Random3,63,1,-5,-5,3,4,16,False
Random4,63,1,0,-5,2,4,18,False
DQN,63,2,10,-3,3,288,13,False
Random2,63,2,9,1,2,4,17,False
Random3,63,2,0,5,1,4,16,False
Random4,63,2,13,5,0,4,18,False
DQN,63,3,10,0,2,288,13,False
Random2,63,3,13,4,1,4,17,False
Random3,63,3,21,21,0,4,16,False
Random4,63,3,4,21,3,4,18,False
DQN,63,4,10,0,2,288,13,False
Random2,63,4,12,-1,3,4,17,False
