player,game,round,current_score,round_score,placement,round_wins,game_wins,last_trick
ISMCTS,74,5,18,-10,3,426,63,False
Random2,74,5,62,18,0,4,4,False
Random3,74,5,11,6,1,4,4,False
Random4,74,5,41,6,2,4,3,False
ISMCTS,74,6,18,0,2,426,63,False
Random2,74,6,63,1,1,4,4,False
Random3,74,6,29,18,0,4,4,False
Random4,74,6,38,18,3,4,3,False
ISMCTS,74,7,24,6,1,426,63,False
Random2,74,7,63,0,3,4,4,False
Random3,74,7,31,2,2,4,4,False
Random4,74,7,46,2,0,4,3,False
ISMCTS,74,8,27,3,1,426,63,False
Random2,74,8,58,-5,3,4,4,False
Random3,74,8,31,0,2,4,4,False
Random4,74,8,64,0,0,4,3,False
ISMCTS,74,9,29,2,1,426,63,False
Random2,74,9,59,1,2,4,4,False
Random3,74,9,44,13,0,4,4,False
Random4,74,9,64,13,3,4,3,False
ISMCTS,74,10,33,4,1,426,63,False
Random2,74,10,55,-4,3,4,4,False
Random3,74,10,44,0,2,4,4,False
Random4,74,10,80,0,0,4,3,False
ISMCTS,74,11,33,0,2,427,63,False
Random2,74,11,64,9,0,4,4,False
Random3,74,11,51,7,1,4,4,False
Random4,74,11,80,7,2,4,3,False
ISMCTS,74,12,36,3,1,427,63,False
Random2,74,12,77,13,0,4,4,False
Random3,74,12,50,-1,3,4,4,False
Random4,74,12,81,-1,2,4,3,False
ISMCTS,74,13,27,-9,3,428,63,False
Random2,74,13,99,22,0,4,4,False
Random3,74,13,50,0,2,4,4,False
Random4,74,13,84,0,1,4,3,False
ISMCTS,74,13,31,4,1,428,64,True
Random2,74,13,90,-9,3,4,4,True
Random3,74,13,53,3,2,4,4,True
Random4,74,13,102,3,0,4,3,True
ISMCTS,75,1,-10,-10,3,429,64,False
Random2,75,1,16,16,0,4,4,False
Random3,75,1,5,5,1,4,4,False
Random4,75,1,5,5,1,4,3,False
ISMCTS,75,2,-20,-10,3,430,64,False
Random2,75,2,24,8,1,4,4,False
Random3,75,2,22,17,0,4,4,False
Random4,75,2,6,17,2,4,3,False
ISMCTS,75,3,1,21,0,430,64,False
Random2,75,3,24,0,2,4,4,False
Random3,75,3,26,4,1,4,4,False
Random4,75,3,-3,4,3,4,3,False
ISMCTS,75,4,1,0,3,431,64,False
Random2,75,4,35,11,0,4,4,False
Random3,75,4,29,3,1,4,4,False
Random4,75,4,-1,3,2,4,3,False
ISMCTS,75,5,7,6,0,431,64,False
Random2,75,5,35,0,3,4,4,False
Random3,75,5,33,4,2,4,4,False
Random4,75,5,5,4,0,4,3,False
ISMCTS,75,6,1,-6,3,432,64,False
Random2,75,6,35,0,2,4,4,False
Random3,75,6,49,16,0,4,4,False
Random4,75,6,11,16,1,4,3,False
ISMCTS,75,7,1,0,1,433,64,False
Random2,75,7,51,16,0,4,4,False
Random3,75,7,49,0,1,4,4,False
Random4,75,7,11,0,1,4,3,False
ISMCTS,75,8,10,9,1,433,64,False
Random2,75,8,41,-10,3,4,4,False
Random3,75,8,66,17,0,4,4,False
Random4,75,8,11,17,2,4,3,False
ISMCTS,75,9,10,0,2,433,64,False
Random2,75,9,47,6,1,4,4,False
Random3,75,9,63,-3,3,4,4,False
Random4,75,9,24,-3,0,4,3,False
ISMCTS,75,10,3,-7,3,434,64,False
Random2,75,10,53,6,1,4,4,False
Random3,75,10,67,4,2,4,4,False
Random4,75,10,37,4,0,4,3,False
ISMCTS,75,11,3,0,2,434,64,False
Random2,75,11,48,-5,3,4,4,False
Random3,75,11,87,20,0,4,4,False
Random4,75,11,38,20,1,4,3,False
ISMCTS,75,12,3,0,3,435,64,False
Random2,75,12,50,2,2,4,4,False
Random3,75,12,95,8,0,4,4,False
Random4,75,12,44,8,1,4,3,False
ISMCTS,75,13,9,6,1,435,64,False
Random2,75,13,60,10,0,4,4,False
Random3,75,13,95,0,2,4,4,False
Random4,75,13,44,0,2,4,3,False
ISMCTS,75,14,23,14,0,435,64,False
Random2,75,14,64,4,1,4,4,False
Random3,75,14,89,-6,3,4,4,False
Random4,75,14,48,-6,1,4,3,False
ISMCTS,75,14,23,0,1,435,65,True
Random2,75,14,64,0,1,4,4,True
Random3,75,14,113,24,0,4,4,True
Random4,75,14,40,24,3,4,3,True
ISMCTS,76,1,-6,-6,3,436,65,False
Random2,76,1,22,22,0,4,4,False
Random3,76,1,0,0,1,4,4,False
Random4,76,1,0,0,1,4,3,False
ISMCTS,76,2,-5,1,1,436,65,False
Random2,76,2,37,15,0,4,4,False
Random3,76,2,0,0,2,4,4,False
Random4,76,2,0,0,2,4,3,False
ISMCTS,76,3,-4,1,1,436,65,False
Random2,76,3,37,0,2,4,4,False
Random3,76,3,-10,-10,3,4,4,False
Random4,76,3,25,-10,0,4,3,False
ISMCTS,76,4,-10,-6,3,437,65,False
Random2,76,4,38,1,1,4,4,False
Random3,76,4,-9,1,1,4,4,False
Random4,76,4,45,1,0,4,3,False
ISMCTS,76,5,-5,5,1,437,65,False
Random2,76,5,42,4,2,4,4,False
Random3,76,5,5,14,0,4,4,False
Random4,76,5,38,14,3,4,3,False
ISMCTS,76,6,-5,0,2,437,65,False
Random2,76,6,64,22,0,4,4,False
Random3,76,6,-5,-10,3,4,4,False
Random4,76,6,42,-10,1,4,3,False
ISMCTS,76,7,-1,4,1,437,65,False
Random2,76,7,64,0,2,4,4,False
Random3,76,7,7,12,0,4,4,False
Random4,76,7,42,12,2,4,3,False
ISMCTS,76,8,-1,0,3,438,65,False
Random2,76,8,72,8,0,4,4,False
Random3,76,8,12,5,1,4,4,False
Random4,76,8,45,5,2,4,3,False
ISMCTS,76,9,0,1,2,438,65,False
Random2,76,9,88,16,0,4,4,False
Random3,76,9,7,-5,3,4,4,False
Random4,76,9,49,-5,1,4,3,False
ISMCTS,76,10,5,5,2,438,65,False
Random2,76,10,78,-10,3,4,4,False
Random3,76,10,14,7,1,4,4,False
Random4,76,10,63,7,0,4,3,False
ISMCTS,76,11,11,6,1,438,65,False
Random2,76,11,78,0,3,4,4,False
Random3,76,11,17,3,2,4,4,False
Random4,76,11,70,3,0,4,3,False
ISMCTS,76,12,11,0,2,438,65,False
Random2,76,12,96,18,0,4,4,False
Random3,76,12,7,-10,3,4,4,False
Random4,76,12,78,-10,1,4,3,False
ISMCTS,76,12,15,4,1,438,65,True
Random2,76,12,117,21,0,4,4,True
Random3,76,12,7,0,2,4,4,True
Random4,76,12,69,0,3,4,5,True
ISMCTS,77,1,13,13,0,438,65,False
Random2,77,1,8,8,1,4,4,False
Random3,77,1,0,0,2,4,5,False
Random4,77,1,-5,0,3,4,3,False
ISMCTS,77,2,17,4,1,438,65,False
Random2,77,2,18,10,0,4,4,False
Random3,77,2,0,0,3,4,5,False
Random4,77,2,-3,0,2,4,3,False
ISMCTS,77,3,19,2,2,438,65,False
Random2,77,3,28,10,1,4,4,False
Random3,77,3,14,14,0,4,5,False
Random4,77,3,-13,14,3,4,3,False
ISMCTS,77,4,19,0,2,438,65,False
Random2,77,4,19,-9,3,4,4,False
Random3,77,4,28,14,0,4,5,False
Random4,77,4,-2,14,1,4,3,False
ISMCTS,77,5,19,0,3,439,65,False
Random2,77,5,20,1,1,4,4,False
Random3,77,5,42,14,0,4,5,False
Random4,77,5,-1,14,1,4,3,False
ISMCTS,77,6,13,-6,3,440,65,False
Random2,77,6,40,20,0,4,4,False
Random3,77,6,42,0,2,4,5,False
Random4,77,6,1,0,1,4,3,False
ISMCTS,77,7,26,13,0,440,65,False
Random2,77,7,36,-4,3,4,4,False
Random3,77,7,42,0,2,4,5,False
Random4,77,7,8,0,1,4,3,False
ISMCTS,77,8,27,1,2,440,65,False
Random2,77,8,43,7,1,4,4,False
Random3,77,8,50,8,0,4,5,False
Random4,77,8,8,8,3,4,3,False
ISMCTS,77,9,17,-10,3,441,65,False
Random2,77,9,67,24,0,4,4,False
Random3,77,9,52,2,1,4,5,False
Random4,77,9,8,2,2,4,3,False
ISMCTS,77,10,24,7,1,441,65,False
Random2,77,10,76,9,0,4,4,False
Random3,77,10,52,0,2,4,5,False
Random4,77,10,8,0,2,4,3,False
ISMCTS,77,11,17,-7,3,442,65,False
Random2,77,11,89,13,0,4,4,False
Random3,77,11,55,3,2,4,5,False
Random4,77,11,15,3,1,4,3,False
ISMCTS,77,12,17,0,1,442,65,False
Random2,77,12,89,0,1,4,4,False
Random3,77,12,54,-1,3,4,5,False
Random4,77,12,32,-1,0,4,3,False
ISMCTS,77,12,17,0,2,442,66,True
Random2,77,12,104,15,0,4,4,True
Random3,77,12,59,5,1,4,5,True
Random4,77,12,28,5,3,4,3,True
ISMCTS,78,1,0,0,2,442,66,False
Random2,78,1,-9,-9,3,4,4,False
Random3,78,1,7,7,1,4,5,False
Random4,78,1,18,7,0,4,3,False
ISMCTS,78,2,1,1,2,442,66,False
Random2,78,2,-15,-6,3,4,4,False
Random3,78,2,14,7,1,4,5,False
Random4,78,2,32,7,0,4,3,False
ISMCTS,78,3,8,7,0,442,66,False
Random2,78,3,-14,1,3,4,4,False
Random3,78,3,18,4,1,4,5,False
Random4,78,3,36,4,1,4,3,False
ISMCTS,78,4,8,0,2,442,66,False
Random2,78,4,-20,-6,3,4,4,False
Random3,78,4,37,19,0,4,5,False
Random4,78,4,39,19,1,4,3,False
ISMCTS,78,5,9,1,3,443,66,False
Random2,78,5,-12,8,0,4,4,False
Random3,78,5,41,4,1,4,5,False
Random4,78,5,42,4,2,4,3,False
ISMCTS,78,6,13,4,1,443,66,False
Random2,78,6,6,18,0,4,4,False
Random3,78,6,31,-10,3,4,5,False
Random4,78,6,46,-10,1,4,3,False
ISMCTS,78,7,13,0,3,444,66,False
Random2,78,7,7,1,2,4,4,False
Random3,78,7,44,13,0,4,5,False
Random4,78,7,48,13,1,4,3,False
ISMCTS,78,8,5,-8,3,445,66,False
Random2,78,8,7,0,2,4,4,False
Random3,78,8,63,19,0,4,5,False
Random4,78,8,53,19,1,4,3,False
ISMCTS,78,9,5,0,3,446,66,False
Random2,78,9,10,3,2,4,4,False
Random3,78,9,71,8,0,4,5,False
Random4,78,9,58,8,1,4,3,False
ISMCTS,78,10,10,5,1,446,66,False
Random2,78,10,27,17,0,4,4,False
Random3,78,10,65,-6,3,4,5,False
Random4,78,10,58,-6,2,4,3,False
ISMCTS,78,11,10,0,2,446,66,False
Random2,78,11,17,-10,3,4,4,False
Random3,78,11,66,1,1,4,5,False
Random4,78,11,83,1,0,4,3,False
ISMCTS,78,12,4,-6,3,447,66,False
Random2,78,12,18,1,1,4,4,False
Random3,78,12,86,20,0,4,5,False
Random4,78,12,84,20,1,4,3,False
ISMCTS,78,13,17,13,0,447,66,False
Random2,78,13,18,0,2,4,4,False
Random3,78,13,99,13,0,4,5,False
Random4,78,13,74,13,3,4,3,False
ISMCTS,78,13,32,15,0,447,66,True
Random2,78,13,22,4,1,4,4,True
Random3,78,13,102,3,2,4,5,True
Random4,78,13,68,3,3,4,3,True
ISMCTS,79,1,0,0,2,448,66,False
Random2,79,1,3,3,1,4,5,False
Random3,79,1,0,0,2,4,5,False
Random4,79,1,13,0,0,4,3,False
ISMCTS,79,2,-5,-5,3,449,66,False
Random2,79,2,7,4,1,4,5,False
Random3,79,2,13,13,0,4,5,False
Random4,79,2,17,13,1,4,3,False
ISMCTS,79,3,-1,4,1,449,66,False
Random2,79,3,9,2,3,4,5,False
Random3,79,3,20,7,0,4,5,False
Random4,79,3,20,7,2,4,3,False
ISMCTS,79,4,-9,-8,3,450,66,False
Random2,79,4,10,1,1,4,5,False
Random3,79,4,43,23,0,4,5,False
Random4,79,4,20,23,2,4,3,False
ISMCTS,79,5,4,13,0,450,66,False
Random2,79,5,6,-4,3,4,5,False
Random3,79,5,46,3,2,4,5,False
Random4,79,5,24,3,1,4,3,False
ISMCTS,79,6,6,2,2,450,66,False
Random2,79,6,10,4,1,4,5,False
Random3,79,6,41,-5,3,4,5,False
Random4,79,6,39,-5,0,4,3,False
ISMCTS,79,7,7,1,3,451,66,False
Random2,79,7,15,5,1,4,5,False
Random3,79,7,47,6,0,4,5,False
Random4,79,7,43,6,2,4,3,False
ISMCTS,79,8,12,5,1,451,66,False
Random2,79,8,16,1,2,4,5,False
Random3,79,8,37,-10,3,4,5,False
Random4,79,8,63,-10,0,4,3,False
ISMCTS,79,9,12,0,1,451,66,False
Random2,79,9,16,0,1,4,5,False
Random3,79,9,56,19,0,4,5,False
Random4,79,9,60,19,3,4,3,False
ISMCTS,79,10,13,1,1,451,66,False
Random2,79,10,16,0,3,4,5,False
Random3,79,10,57,1,1,4,5,False
Random4,79,10,74,1,0,4,3,False
ISMCTS,79,11,16,3,1,451,66,False
Random2,79,11,8,-8,3,4,5,False
Random3,79,11,76,19,0,4,5,False
Random4,79,11,76,19,2,4,3,False
ISMCTS,79,12,34,18,0,451,66,False
Random2,79,12,9,1,2,4,5,False
Random3,79,12,66,-10,3,4,5,False
Random4,79,12,83,-10,1,4,3,False
ISMCTS,79,13,38,4,2,451,66,False
Random2,79,13,-1,-10,3,4,5,False
Random3,79,13,83,17,0,4,5,False
Random4,79,13,88,17,1,4,3,False
ISMCTS,79,14,38,0,2,451,66,False
Random2,79,14,16,17,0,4,5,False
Random3,79,14,84,1,1,4,5,False
Random4,79,14,86,1,3,4,3,False
ISMCTS,79,15,42,4,1,451,66,False
Random2,79,15,20,4,1,4,5,False
Random3,79,15,91,7,0,4,5,False
Random4,79,15,87,7,3,4,3,False
ISMCTS,79,16,56,14,0,451,66,False
Random2,79,16,20,0,2,4,5,False
Random3,79,16,99,8,1,4,5,False
Random4,79,16,81,8,3,4,3,False
ISMCTS,79,17,57,1,2,451,66,False
Random2,79,17,26,6,1,4,5,False
Random3,79,17,90,-9,3,4,5,False
Random4,79,17,99,-9,0,4,3,False
ISMCTS,79,17,48,-9,3,452,66,True
Random2,79,17,26,0,2,4,5,True
Random3,79,17,96,6,1,4,6,True
Random4,79,17,118,6,0,4,3,True
ISMCTS,80,1,-10,-10,3,453,66,False
Random2,80,1,5,5,1,4,6,False
Random3,80,1,16,16,0,4,5,False
Random4,80,1,5,16,1,4,3,False
ISMCTS,80,2,-5,5,1,453,66,False
Random2,80,2,5,0,2,4,6,False
Random3,80,2,8,-8,3,4,5,False
Random4,80,2,24,-8,0,4,3,False
ISMCTS,80,3,0,5,1,453,66,False
Random2,80,3,19,14,0,4,6,False
Random3,80,3,2,-6,3,4,5,False
Random4,80,3,27,-6,2,4,3,False
ISMCTS,80,4,0,0,2,454,66,False
Random2,80,4,31,12,0,4,6,False
Random3,80,4,6,4,1,4,5,False
Random4,80,4,27,4,2,4,3,False
ISMCTS,80,5,-2,-2,3,455,66,False
Random2,80,5,31,0,2,4,6,False
Random3,80,5,11,5,1,4,5,False
Random4,80,5,40,5,0,4,3,False
ISMCTS,80,6,1,3,1,455,66,False
Random2,80,6,25,-6,3,4,6,False
Random3,80,6,11,0,2,4,5,False
Random4,80,6,59,0,0,4,3,False
ISMCTS,80,7,1,0,2,455,66,False
Random2,80,7,44,19,0,4,6,False
Random3,80,7,12,1,1,4,5,False
Random4,80,7,55,1,3,4,3,False
ISMCTS,80,8,-1,-2,3,456,66,False
Random2,80,8,49,5,1,4,6,False
Random3,80,8,25,13,0,4,5,False
Random4,80,8,55,13,2,4,3,False
ISMCTS,80,9,18,19,0,456,66,False
Random2,80,9,51,2,1,4,6,False
Random3,80,9,25,0,2,4,5,False
Random4,80,9,50,0,3,4,3,False
ISMCTS,80,10,23,5,1,456,66,False
Random2,80,10,52,1,2,4,6,False
Random3,80,10,45,20,0,4,5,False
Random4,80,10,40,20,3,4,3,False
ISMCTS,80,11,29,6,1,456,66,False
Random2,80,11,69,17,0,4,6,False
Random3,80,11,38,-7,3,4,5,False
Random4,80,11,40,-7,2,4,3,False
ISMCTS,80,12,31,2,1,456,66,False
Random2,80,12,63,-6,3,4,6,False
Random3,80,12,38,0,2,4,5,False
Random4,80,12,60,0,0,4,3,False
ISMCTS,80,13,37,6,1,456,66,False
Random2,80,13,63,0,2,4,6,False
Random3,80,13,28,-10,3,4,5,False
Random4,80,13,80,-10,0,4,3,False
ISMCTS,80,14,37,0,2,456,66,False
Random2,80,14,80,17,0,4,6,False
Random3,80,14,24,-4,3,4,5,False
Random4,80,14,83,-4,1,4,3,False
ISMCTS,80,15,37,0,2,456,66,False
Random2,80,15,77,-3,3,4,6,False
Random3,80,15,39,15,0,4,5,False
Random4,80,15,87,15,1,4,3,False
ISMCTS,80,16,39,2,2,456,66,False
Random2,80,16,77,0,3,4,6,False
Random3,80,16,47,8,0,4,5,False
Random4,80,16,93,8,1,4,3,False
ISMCTS,80,17,42,3,1,456,66,False
Random2,80,17,94,17,0,4,6,False
Random3,80,17,50,3,1,4,5,False
Random4,80,17,86,3,3,4,3,False
ISMCTS,80,17,42,0,1,456,67,True
Random2,80,17,113,19,0,4,6,True
Random3,80,17,50,0,1,4,5,True
Random4,80,17,83,0,3,4,3,True
ISMCTS,81,1,17,17,0,456,67,False
Random2,81,1,-5,-5,3,4,6,False
Random3,81,1,4,4,1,4,5,False
Random4,81,1,0,4,2,4,3,False
ISMCTS,81,2,7,-10,3,457,67,False
Random2,81,2,-1,4,2,4,6,False
Random3,81,2,13,9,1,4,5,False
Random4,81,2,13,9,0,4,3,False
ISMCTS,81,3,7,0,2,457,67,False
Random2,81,3,-10,-9,3,4,6,False
Random3,81,3,36,23,0,4,5,False
Random4,81,3,15,23,1,4,3,False
ISMCTS,81,4,7,0,2,457,67,False
Random2,81,4,-2,8,1,4,6,False
Random3,81,4,53,17,0,4,5,False
Random4,81,4,6,17,3,4,3,False
ISMCTS,81,5,7,0,2,457,67,False
Random2,81,5,20,22,0,4,6,False
Random3,81,5,43,-10,3,4,5,False
Random4,81,5,10,-10,1,4,3,False
ISMCTS,81,6,7,0,2,457,67,False
Random2,81,6,10,-10,3,4,6,False
Random3,81,6,61,18,0,4,5,False
Random4,81,6,18,18,1,4,3,False
ISMCTS,81,7,10,3,1,457,67,False
Random2,81,7,10,0,2,4,6,False
Random3,81,7,74,13,0,4,5,False
Random4,81,7,18,13,2,4,3,False
ISMCTS,81,8,13,3,1,457,67,False
Random2,81,8,25,15,0,4,6,False
Random3,81,8,72,-2,3,4,5,False
Random4,81,8,18,-2,2,4,3,False
ISMCTS,81,9,15,2,2,457,67,False
Random2,81,9,25,0,3,4,6,False
Random3,81,9,76,4,1,4,5,False
Random4,81,9,28,4,0,4,3,False
ISMCTS,81,10,15,0,1,457,67,False
Random2,81,10,44,19,0,4,6,False
Random3,81,10,73,-3,3,4,5,False
Random4,81,10,28,-3,1,4,3,False
ISMCTS,81,11,7,-8,3,458,67,False
Random2,81,11,49,5,1,4,6,False
Random3,81,11,92,19,0,4,5,False
Random4,81,11,28,19,2,4,3,False
ISMCTS,81,12,10,3,2,458,67,False
Random2,81,12,45,-4,3,4,6,False
Random3,81,12,96,4,1,4,5,False
Random4,81,12,41,4,0,4,3,False
ISMCTS,81,13,23,13,0,458,67,False
Random2,81,13,45,0,2,4,6,False
Random3,81,13,93,-3,3,4,5,False
Random4,81,13,47,-3,1,4,3,False
ISMCTS,81,13,28,5,1,458,68,True
Random2,81,13,49,4,2,4,6,True
Random3,81,13,106,13,0,4,5,True
Random4,81,13,41,13,3,4,3,True
ISMCTS,82,1,11,11,1,458,68,False
Random2,82,1,-8,-8,3,4,6,False
Random3,82,1,13,13,0,4,5,False
Random4,82,1,0,13,2,4,3,False
ISMCTS,82,2,1,-10,3,459,68,False
Random2,82,2,10,18,0,4,6,False
Random3,82,2,17,4,1,4,5,False
Random4,82,2,4,4,1,4,3,False
ISMCTS,82,3,7,6,1,459,68,False
Random2,82,3,30,20,0,4,6,False
Random3,82,3,7,-10,3,4,5,False
Random4,82,3,4,-10,2,4,3,False
ISMCTS,82,4,7,0,3,460,68,False
Random2,82,4,35,5,1,4,6,False
Random3,82,4,9,2,2,4,5,False
Random4,82,4,13,2,0,4,3,False
ISMCTS,82,5,9,2,2,460,68,False
Random2,82,5,40,5,1,4,6,False
Random3,82,5,9,0,3,4,5,False
Random4,82,5,22,0,0,4,3,False
ISMCTS,82,6,0,-9,3,461,68,False
Random2,82,6,57,17,0,4,6,False
Random3,82,6,9,0,2,4,5,False
Random4,82,6,30,0,1,4,3,False
ISMCTS,82,7,1,1,2,461,68,False
Random2,82,7,63,6,1,4,6,False
Random3,82,7,22,13,0,4,5,False
Random4,82,7,26,13,3,4,3,False
ISMCTS,82,8,2,1,3,462,68,False
Random2,82,8,66,3,1,4,6,False
Random3,82,8,25,3,1,4,5,False
Random4,82,8,35,3,0,4,3,False
ISMCTS,82,9,-4,-6,3,463,68,False
Random2,82,9,69,3,2,4,6,False
Random3,82,9,30,5,1,4,5,False
Random4,82,9,49,5,0,4,3,False
ISMCTS,82,10,9,13,0,463,68,False
Random2,82,10,74,5,1,4,6,False
Random3,82,10,34,4,2,4,5,False
Random4,82,10,43,4,3,4,3,False
ISMCTS,82,11,22,13,0,463,68,False
Random2,82,11,81,7,1,4,6,False
Random3,82,11,38,4,2,4,5,False
Random4,82,11,35,4,3,4,3,False
ISMCTS,82,12,22,0,2,464,68,False
Random2,82,12,92,11,0,4,6,False
Random3,82,12,43,5,1,4,5,False
Random4,82,12,35,5,2,4,3,False
ISMCTS,82,12,12,-10,3,465,69,True
Random2,82,12,113,21,0,4,6,True
Random3,82,12,48,5,1,4,5,True
Random4,82,12,35,5,2,4,3,True
ISMCTS,83,1,5,5,1,465,69,False
Random2,83,1,8,8,0,4,6,False
Random3,83,1,0,0,3,4,5,False
Random4,83,1,3,0,2,4,3,False
ISMCTS,83,2,8,3,1,465,69,False
Random2,83,2,25,17,0,4,6,False
Random3,83,2,0,0,2,4,5,False
Random4,83,2,-1,0,3,4,3,False
ISMCTS,83,3,12,4,2,465,69,False
Random2,83,3,17,-8,3,4,6,False
Random3,83,3,7,7,1,4,5,False
Random4,83,3,12,7,0,4,3,False
ISMCTS,83,4,19,7,0,465,69,False
Random2,83,4,18,1,3,4,6,False
Random3,83,4,13,6,1,4,5,False
Random4,83,4,14,6,2,4,3,False
ISMCTS,83,5,19,0,2,465,69,False
Random2,83,5,9,-9,3,4,6,False
Random3,83,5,19,6,1,4,5,False
Random4,83,5,33,6,0,4,3,False
ISMCTS,83,6,10,-9,3,466,69,False
Random2,83,6,30,21,0,4,6,False
Random3,83,6,21,2,1,4,5,False
Random4,83,6,35,2,1,4,3,False
ISMCTS,83,7,0,-10,3,467,69,False
Random2,83,7,34,4,1,4,6,False
Random3,83,7,39,18,0,4,5,False
Random4,83,7,39,18,1,4,3,False
ISMCTS,83,8,5,5,1,467,69,False
Random2,83,8,34,0,2,4,6,False
Random3,83,8,35,-4,3,4,5,False
Random4,83,8,54,-4,0,4,3,False
ISMCTS,83,9,23,18,0,467,69,False
Random2,83,9,25,-9,3,4,6,False
Random3,83,9,41,6,1,4,5,False
Random4,83,9,55,6,2,4,3,False
ISMCTS,83,10,24,1,2,468,69,False
Random2,83,10,26,1,2,4,6,False
Random3,83,10,47,6,1,4,5,False
Random4,83,10,63,6,0,4,3,False
ISMCTS,83,11,24,0,3,469,69,False
Random2,83,11,27,1,2,4,6,False
Random3,83,11,60,13,0,4,5,False
Random4,83,11,65,13,1,4,3,False
ISMCTS,83,12,14,-10,3,470,69,False
Random2,83,12,27,0,2,4,6,False
Random3,83,12,61,1,1,4,5,False
Random4,83,12,90,1,0,4,3,False
ISMCTS,83,12,4,-10,3,471,70,True
Random2,83,12,27,0,2,4,6,True
Random3,83,12,72,11,1,4,5,True
Random4,83,12,105,11,0,4,3,True
ISMCTS,84,1,1,1,2,471,70,False
Random2,84,1,0,0,3,4,6,False
Random3,84,1,6,6,1,4,5,False
Random4,84,1,9,6,0,4,3,False
ISMCTS,84,2,1,0,2,472,70,False
Random2,84,2,0,0,2,4,6,False
Random3,84,2,12,6,1,4,5,False
Random4,84,2,19,6,0,4,3,False
ISMCTS,84,3,-8,-9,3,473,70,False
Random2,84,3,4,4,2,4,6,False
Random3,84,3,17,5,1,4,5,False
Random4,84,3,35,5,0,4,3,False
ISMCTS,84,4,5,13,0,473,70,False
Random2,84,4,4,0,3,4,6,False
Random3,84,4,18,1,2,4,5,False
Random4,84,4,37,1,1,4,3,False
ISMCTS,84,5,14,9,0,473,70,False
Random2,84,5,4,0,3,4,6,False
Random3,84,5,21,3,2,4,5,False
Random4,84,5,41,3,1,4,3,False
ISMCTS,84,6,9,-5,3,474,70,False
Random2,84,6,12,8,1,4,6,False
Random3,84,6,21,0,2,4,5,False
Random4,84,6,54,0,0,4,3,False
ISMCTS,84,7,7,-2,3,475,70,False
Random2,84,7,12,0,2,4,6,False
Random3,84,7,38,17,0,4,5,False
Random4,84,7,55,17,1,4,3,False
ISMCTS,84,8,7,0,3,476,70,False
Random2,84,8,21,9,0,4,6,False
Random3,84,8,42,4,1,4,5,False
Random4,84,8,58,4,2,4,3,False
ISMCTS,84,9,8,1,2,476,70,False
Random2,84,9,17,-4,3,4,6,False
Random3,84,9,46,4,1,4,5,False
Random4,84,9,73,4,0,4,3,False
ISMCTS,84,10,5,-3,3,477,70,False
Random2,84,10,36,19,0,4,6,False
Random3,84,10,46,0,1,4,5,False
Random4,84,10,73,0,1,4,3,False
ISMCTS,84,11,-5,-10,3,478,70,False
Random2,84,11,59,23,0,4,6,False
Random3,84,11,49,3,1,4,5,False
Random4,84,11,73,3,2,4,3,False
ISMCTS,84,12,-5,0,2,478,70,False
Random2,84,12,69,10,1,4,6,False
Random3,84,12,41,-8,3,4,5,False
Random4,84,12,87,-8,0,4,3,False
ISMCTS,84,13,12,17,0,478,70,False
Random2,84,13,71,2,1,4,6,False
Random3,84,13,38,-3,3,4,5,False
Random4,84,13,87,-3,2,4,3,False
ISMCTS,84,14,26,14,0,478,70,False
Random2,84,14,77,6,1,4,6,False
Random3,84,14,44,6,1,4,5,False
Random4,84,14,77,6,3,4,3,False
ISMCTS,84,15,29,3,2,478,70,False
Random2,84,15,83,6,0,4,6,False
Random3,84,15,50,6,0,4,5,False
Random4,84,15,78,6,3,4,3,False
ISMCTS,84,16,22,-7,3,479,70,False
Random2,84,16,84,1,1,4,6,False
Random3,84,16,51,1,1,4,5,False
Random4,84,16,99,1,0,4,3,False
ISMCTS,84,16,25,3,1,479,71,True
Random2,84,16,81,-3,3,4,6,True
Random3,84,16,51,0,2,4,5,True
Random4,84,16,115,0,0,4,3,True
ISMCTS,85,1,-7,-7,3,480,71,False
Random2,85,1,4,4,1,4,6,False
Random3,85,1,15,15,0,4,5,False
Random4,85,1,4,15,1,4,3,False
ISMCTS,85,2,-14,-7,3,481,71,False
Random2,85,2,5,1,2,4,6,False
Random3,85,2,20,5,1,4,5,False
Random4,85,2,21,5,0,4,3,False
ISMCTS,85,3,-17,-3,3,482,71,False
Random2,85,3,6,1,2,4,6,False
Random3,85,3,25,5,1,4,5,False
Random4,85,3,34,5,0,4,3,False
ISMCTS,85,4,-23,-6,3,483,71,False
Random2,85,4,6,0,2,4,6,False
Random3,85,4,43,18,0,4,5,False
Random4,85,4,38,18,1,4,3,False
ISMCTS,85,5,-17,6,1,483,71,False
Random2,85,5,1,-5,3,4,6,False
Random3,85,5,45,2,2,4,5,False
Random4,85,5,51,2,0,4,3,False
ISMCTS,85,6,-13,4,1,483,71,False
Random2,85,6,-9,-10,3,4,6,False
Random3,85,6,67,22,0,4,5,False
Random4,85,6,51,22,2,4,3,False
ISMCTS,85,7,-19,-6,3,484,71,False
Random2,85,7,-5,4,1,4,6,False
Random3,85,7,67,0,2,4,5,False
Random4,85,7,69,0,0,4,3,False
ISMCTS,85,8,-14,5,1,484,71,False
Random2,85,8,-2,3,2,4,6,False
Random3,85,8,74,7,0,4,5,False
Random4,85,8,70,7,3,4,3,False
